custID,contact,duration,age,region,job,marital,education,default,balance,housing,loan,Equal_balance,Equal_Frequence,Binned_age,response,Flag
35347,1,113,31,5,2,3,2,1,0,2,1,1,2,1,0,1
35348,1,263,56,5,8,1,2,1,84,2,2,2,3,4,0,1
35349,1,105,41,5,4,2,1,1,374,1,1,2,2,3,0,1
35351,1,142,29,5,2,3,2,1,50,1,1,1,2,1,0,1
35352,1,448,42,5,8,3,2,1,2730,2,1,4,4,3,0,1
35353,1,141,35,5,2,2,2,1,793,2,1,3,2,2,0,0
35354,1,176,42,4,1,2,2,1,1016,2,1,3,2,3,0,0
35355,1,154,38,3,2,2,1,1,1,2,1,1,2,2,0,1
35359,2,309,45,3,4,2,3,1,0,2,1,1,3,3,0,1
35360,1,69,39,5,10,3,3,1,862,2,1,3,1,2,0,1
35362,1,79,28,2,5,3,3,1,793,2,1,3,1,1,0,0
35363,1,226,28,5,2,2,2,1,1072,2,1,3,3,1,0,1
35364,1,58,47,4,2,2,1,1,381,2,1,2,1,3,0,0
35366,1,124,46,6,5,2,2,1,24,2,1,1,2,3,0,1
35370,1,125,27,4,9,3,3,1,43,2,1,1,2,1,0,1
35372,1,118,47,3,2,2,1,1,240,2,2,2,2,3,0,1
35373,1,55,50,4,5,2,2,1,0,2,2,1,1,4,0,1
35375,1,361,57,3,6,2,2,1,529,2,1,3,4,4,0,1
35376,1,160,30,5,2,2,2,1,-127,2,2,1,2,1,0,1
35377,1,174,34,5,3,2,2,1,457,2,1,2,2,2,0,1
35378,1,51,47,4,8,2,2,1,323,2,1,2,1,3,0,0
35380,1,183,34,5,2,2,4,1,0,2,1,1,3,2,0,1
35382,1,110,55,7,8,2,2,1,0,1,1,1,2,4,0,0
35383,1,101,51,3,8,2,2,1,1980,2,1,4,1,4,0,1
35384,1,174,43,1,2,3,1,1,210,2,1,2,2,3,0,1
35385,1,66,53,3,2,2,2,1,172,2,1,2,1,4,0,0
35386,1,102,40,4,2,2,1,1,37,2,1,1,1,3,0,1
35387,1,136,51,4,2,2,2,1,186,2,1,2,2,4,0,1
35389,1,332,36,5,2,2,2,1,0,2,1,1,4,2,0,1
35390,1,228,44,5,8,2,1,1,3,2,1,1,3,3,0,1
35392,1,43,50,4,8,1,2,1,394,2,1,2,1,4,0,1
35393,1,623,51,4,10,2,2,1,-2260,2,1,1,4,4,1,0
35394,1,312,55,4,2,2,2,1,3319,2,1,4,3,4,0,1
35395,1,56,41,6,10,2,2,1,90,2,1,2,1,3,0,1
35397,1,219,35,4,2,3,2,1,2590,2,1,4,3,2,0,0
35399,1,263,30,4,3,2,2,2,-451,2,1,1,3,1,0,0
35402,1,158,31,6,10,3,2,1,763,2,1,3,2,1,0,1
35403,1,228,40,3,2,2,2,1,2253,2,1,4,3,3,0,0
35404,1,476,51,6,1,2,2,1,3517,1,1,4,4,4,1,1
35406,1,122,36,4,2,2,2,1,2436,2,1,4,2,2,0,1
35407,1,247,55,2,2,2,1,1,847,2,1,3,3,4,0,1
35408,1,103,32,4,2,2,2,1,569,2,1,3,1,1,0,1
35411,1,121,35,7,1,2,2,1,0,2,1,1,2,2,0,1
35412,1,182,28,5,8,2,2,1,17,2,1,1,3,1,0,1
35413,1,101,45,6,1,3,2,1,-117,2,1,1,1,3,0,1
35414,1,156,34,5,5,2,3,1,786,1,1,3,2,2,0,1
35416,1,423,49,5,2,2,2,1,-380,2,1,1,4,4,0,1
35417,1,258,34,2,8,2,2,1,-115,2,2,1,3,2,0,0
35418,1,349,33,4,2,2,2,1,556,2,1,3,4,1,0,1
35419,1,281,28,5,10,3,2,1,719,2,1,3,3,1,0,1
35420,1,154,51,5,8,2,3,1,253,2,1,2,2,4,0,1
35421,2,287,59,3,5,1,3,2,-27,2,1,1,3,4,0,1
35424,1,94,30,2,5,3,3,1,572,2,1,3,1,1,0,0
35430,1,87,32,2,2,3,1,1,251,2,1,2,1,1,0,1
35431,1,92,43,3,2,1,2,1,-106,2,2,1,1,3,0,1
35432,1,541,51,4,8,2,2,1,876,2,1,3,4,4,0,0
35435,1,473,36,2,1,3,2,1,10,2,1,1,4,2,0,0
35437,1,225,28,7,2,3,1,1,643,2,1,3,3,1,0,1
35438,1,166,24,4,10,3,2,1,1594,2,2,3,2,1,0,0
35439,1,589,53,6,2,3,4,1,186,2,1,2,4,4,0,1
35440,1,228,44,3,8,2,1,1,2774,2,1,4,3,3,0,1
35441,1,101,37,3,5,1,3,2,-1,2,2,1,1,2,0,0
35444,1,253,50,3,7,3,2,1,891,2,1,3,3,4,0,1
35445,1,347,29,2,10,3,3,1,0,2,1,1,4,1,1,1
35446,2,430,48,5,1,2,2,1,428,2,1,2,4,3,0,0
35447,1,100,36,5,2,2,1,1,513,2,1,2,1,2,0,1
35448,1,1030,43,3,5,2,3,1,1662,2,1,4,4,3,1,1
35449,1,45,31,3,5,3,3,1,0,2,1,1,1,1,0,0
35450,1,127,38,6,8,2,1,1,0,2,2,1,2,2,0,1
35452,1,160,36,2,5,3,3,1,283,2,1,2,2,2,0,1
35454,1,1254,40,3,2,2,2,1,414,2,2,2,4,3,0,1
35456,1,270,53,6,3,2,2,1,188,2,1,2,3,4,0,0
35457,1,279,45,4,2,2,2,1,63,2,1,1,3,3,0,1
35459,1,539,57,6,10,2,2,1,2038,2,1,4,4,4,0,1
35460,1,54,43,6,2,2,4,1,203,1,1,2,1,3,0,0
35461,1,643,45,4,2,2,1,1,1112,2,1,3,4,3,0,0
35462,1,798,26,6,2,3,2,1,362,2,1,2,4,1,1,0
35464,1,95,24,7,5,3,3,1,1262,1,2,3,1,1,0,0
35465,1,425,42,3,1,3,2,1,3244,2,1,4,4,3,0,1
35466,1,153,27,5,2,3,2,1,5,2,1,1,2,1,0,1
35467,1,266,35,5,2,3,2,1,165,2,1,2,3,2,0,0
35468,1,57,34,6,11,1,3,2,616,2,1,3,1,2,0,0
35469,1,243,32,4,3,2,2,1,-29,2,1,1,3,1,0,1
35471,1,330,38,3,7,1,3,1,1759,1,1,4,4,2,0,1
35472,1,308,47,6,3,3,3,1,90,2,2,2,3,3,0,1
35473,1,50,47,3,5,2,3,1,719,2,1,3,1,3,0,0
35475,1,247,28,5,1,2,2,1,-457,2,2,1,3,1,0,1
35476,1,437,38,2,5,2,4,1,635,2,1,3,4,2,0,0
35477,1,458,27,6,9,3,2,1,9728,1,1,4,4,1,0,1
35478,1,96,43,5,12,2,2,1,817,2,1,3,1,3,0,1
35479,1,404,28,6,1,3,2,1,810,2,1,3,4,1,0,0
35480,1,253,52,5,5,2,3,1,-1423,2,1,1,3,4,0,1
35481,1,271,36,4,1,1,2,1,210,2,1,2,3,2,0,1
35482,1,582,26,4,8,3,2,1,6434,2,1,4,4,1,0,1
35483,1,227,42,5,2,1,1,2,91,2,1,2,3,3,0,1
35484,1,49,28,4,7,3,3,1,314,2,1,2,1,1,0,1
35485,1,244,35,4,2,2,1,1,1201,2,1,3,3,2,0,0
35486,1,924,50,3,2,2,1,1,188,2,1,2,4,4,0,1
35487,1,62,27,5,8,3,2,1,947,2,1,3,1,1,0,1
35488,1,240,43,4,5,2,3,1,0,2,1,1,3,3,0,1
35489,1,126,29,4,5,2,3,1,2810,2,1,4,2,1,0,1
35492,1,600,33,6,10,1,2,1,2,2,1,1,4,1,0,1
35493,1,639,56,6,10,2,2,1,307,2,2,2,4,4,0,1
35494,1,83,41,3,2,2,2,1,493,2,1,2,1,3,0,1
35495,1,244,33,5,1,2,2,1,631,2,1,3,3,1,0,1
35496,1,245,28,4,7,3,3,1,87,2,1,2,3,1,0,1
35497,1,178,54,4,2,1,2,1,1331,2,1,3,2,4,0,0
35498,1,212,24,5,10,2,2,1,502,2,1,2,3,1,0,1
35500,1,35,36,3,4,2,2,1,647,2,1,3,1,2,0,1
35501,1,227,33,5,8,2,1,1,0,2,1,1,3,1,0,1
35502,1,201,46,5,3,2,3,1,224,2,1,2,3,3,0,1
35503,1,209,42,6,2,2,1,1,0,2,2,1,3,3,0,1
35504,1,198,38,5,10,2,2,1,2326,2,1,4,3,2,0,1
35506,1,146,34,5,10,3,2,1,122,2,1,2,2,2,0,1
35507,1,202,27,4,2,3,2,2,-834,2,2,1,3,1,0,1
35508,1,556,31,3,1,2,2,1,929,2,1,3,4,1,0,1
35509,1,262,35,1,1,1,2,1,0,2,1,1,3,2,0,0
35510,1,189,31,2,10,3,4,1,535,2,1,3,3,1,0,1
35511,1,1391,23,3,4,2,3,1,77,2,1,1,4,1,1,1
35513,2,11,31,4,11,3,3,1,163,2,1,2,1,1,0,1
35514,1,166,51,5,5,2,3,1,2156,2,2,4,2,4,0,1
35517,2,202,56,4,3,2,3,1,18750,1,1,4,3,4,0,1
35518,1,252,38,4,1,1,3,1,3257,2,2,4,3,2,0,1
35519,1,93,39,4,2,2,2,1,767,2,2,3,1,2,0,1
35521,2,908,57,3,8,2,2,1,1834,2,1,4,4,4,0,1
35522,1,246,33,6,2,2,1,1,58,2,1,1,3,1,0,1
35523,1,140,29,3,2,2,2,1,-23,2,1,1,2,1,0,1
35524,1,603,31,2,2,2,2,1,1935,2,1,4,4,1,0,1
35525,1,152,44,6,7,2,3,1,13671,1,1,4,2,3,0,1
35526,1,739,37,4,11,3,2,1,570,2,2,3,4,2,0,1
35527,1,245,38,3,2,1,2,1,692,2,1,3,3,2,0,1
35529,1,225,41,5,10,1,2,1,405,2,1,2,3,3,0,0
35530,1,429,28,3,1,3,2,1,-210,2,2,1,4,1,0,0
35531,1,275,32,3,2,3,2,1,659,2,1,3,3,1,0,1
35532,1,196,32,4,5,1,3,2,-322,2,1,1,3,1,0,1
35533,1,293,33,4,10,3,2,1,6063,2,1,4,3,1,0,0
35534,1,787,42,2,11,2,2,1,414,2,1,2,4,3,1,1
35537,1,388,32,3,3,2,3,1,0,2,1,1,4,1,0,0
35538,1,128,50,4,5,2,3,1,1365,2,1,3,2,4,0,1
35539,1,269,45,5,10,2,2,1,1442,1,1,3,3,3,0,1
35540,1,217,32,5,10,3,3,1,3053,2,2,4,3,1,0,1
35541,1,291,32,4,2,3,3,1,3505,2,1,4,3,1,0,1
35543,1,249,38,5,3,2,4,1,1319,2,1,3,3,2,0,0
35544,1,109,29,4,5,2,3,1,1152,1,1,3,2,1,0,1
35545,1,219,32,2,1,2,2,1,236,2,2,2,3,1,0,1
35546,1,235,36,2,5,1,3,1,-293,2,1,1,3,2,0,1
35547,1,161,55,3,5,1,3,1,707,2,1,3,2,4,0,1
35549,1,432,39,3,8,3,2,1,1352,2,1,3,4,2,0,0
35550,1,476,59,3,6,2,2,1,485,2,1,2,4,4,0,0
35551,1,877,39,3,2,2,2,1,72,2,1,1,4,2,1,1
35552,1,263,33,4,10,2,2,1,405,2,1,2,3,1,0,0
35553,1,156,31,3,8,3,2,1,1386,2,1,3,2,1,0,0
35554,1,792,24,4,8,3,2,1,742,2,2,3,4,1,1,1
35555,1,589,36,4,10,2,2,1,229,2,1,2,4,2,0,1
35557,1,84,30,3,10,3,3,1,3588,2,1,4,1,1,0,1
35558,1,329,43,4,8,3,2,1,43,2,1,1,4,3,0,1
35559,1,680,33,4,10,1,3,1,2974,1,1,4,4,1,0,1
35560,1,553,45,5,1,2,2,2,-123,2,2,1,4,3,1,1
35561,1,174,35,5,2,2,2,1,986,2,1,3,2,2,0,1
35562,1,253,29,2,7,2,3,1,0,2,1,1,3,1,0,0
35563,1,127,33,6,2,2,2,1,1420,2,1,3,2,1,0,1
35564,1,265,27,5,10,2,2,1,151,2,1,2,3,1,0,1
35565,1,272,27,3,4,3,3,1,1138,2,1,3,3,1,0,1
35566,1,113,32,2,2,2,2,1,2631,1,1,4,2,1,0,0
35567,1,1135,45,4,8,1,2,1,707,2,2,3,4,3,1,1
35568,1,239,32,3,8,3,2,1,1481,2,1,3,3,1,0,1
35569,2,376,48,3,5,2,3,1,70,1,1,1,4,3,0,0
35570,1,324,32,3,1,3,2,1,728,2,1,3,4,1,0,1
35571,1,255,30,3,5,2,3,1,100,2,2,2,3,1,0,1
35572,1,20,32,5,1,2,4,1,600,2,1,3,1,1,0,0
35575,1,541,52,3,5,2,3,1,0,2,2,1,4,4,0,0
35576,1,162,58,4,3,3,3,1,266,2,1,2,2,4,0,1
35577,1,892,37,4,2,2,2,1,-184,2,2,1,4,2,0,1
35578,2,123,59,3,5,2,1,1,0,2,1,1,2,4,0,1
35579,1,63,57,3,10,2,2,1,3571,2,2,4,1,4,0,1
35581,2,146,44,5,5,1,3,1,0,2,1,1,2,3,0,1
35582,1,463,25,4,7,3,2,1,1085,2,1,3,4,1,0,1
35583,2,174,43,4,2,2,1,1,957,2,1,3,2,3,0,0
35584,1,190,24,3,10,3,2,1,-628,2,1,1,3,1,0,0
35585,1,273,25,5,10,1,3,1,2694,2,1,4,3,1,0,1
35586,1,172,33,5,8,2,2,1,0,2,2,1,2,1,0,1
35587,1,304,46,5,6,2,1,1,-41,2,1,1,3,3,0,1
35588,1,245,50,4,2,2,2,1,30,2,1,1,3,4,0,1
35589,1,251,38,2,8,2,3,1,655,2,1,3,3,2,0,1
35590,1,177,33,5,10,1,2,1,0,2,1,1,2,1,0,0
35591,1,239,26,2,9,3,2,1,324,1,1,2,3,1,0,1
35592,1,100,39,3,1,2,3,1,540,2,1,3,1,2,0,1
35593,1,206,22,3,9,3,2,1,293,2,1,2,3,1,0,0
35596,2,138,46,5,10,2,2,1,-474,2,2,1,2,3,0,1
35597,2,10,51,4,2,2,4,1,0,2,1,1,1,4,0,1
35598,1,407,53,4,2,2,2,1,0,2,1,1,4,4,0,0
35599,1,1051,35,6,2,2,2,1,1878,2,1,4,4,2,0,1
35600,1,323,34,3,1,1,2,1,0,2,1,1,4,2,0,1
35601,1,411,27,3,2,2,2,2,-679,2,1,1,4,1,0,1
35602,1,42,49,3,5,2,3,1,853,2,1,3,1,4,0,1
35603,1,369,54,4,2,2,2,1,1422,2,1,3,4,4,0,1
35605,1,212,27,4,2,3,2,1,215,2,1,2,3,1,0,0
35606,2,55,41,3,5,2,3,1,12910,2,1,4,1,3,0,1
35607,1,490,37,2,2,2,2,1,163,2,2,2,4,2,0,1
35609,1,722,39,3,2,3,2,1,0,2,1,1,4,2,0,1
35612,1,201,33,3,10,3,2,1,908,2,1,3,3,1,0,0
35613,1,155,32,6,10,3,3,1,2150,2,1,4,2,1,0,1
35614,1,208,34,6,2,3,1,1,324,2,1,2,3,2,0,1
35615,1,340,29,4,10,3,2,1,327,2,1,2,4,1,0,1
35616,1,189,26,7,10,2,2,1,602,2,1,3,3,1,0,0
35618,1,378,29,5,5,2,3,1,235,2,1,2,4,1,0,1
35620,1,181,47,3,8,2,2,1,1476,2,1,3,3,3,0,1
35622,1,873,40,7,1,1,4,1,74,2,1,1,4,3,0,1
35623,2,128,43,3,2,2,2,1,270,2,1,2,2,3,0,1
35624,1,182,37,3,8,2,2,1,5535,2,1,4,3,2,0,1
35625,1,141,47,6,2,1,2,1,197,2,1,2,2,3,0,0
35626,1,156,36,4,8,1,1,1,486,2,1,2,2,2,0,1
35628,1,262,44,6,10,2,2,1,157,2,1,2,3,3,0,1
35629,1,328,40,2,1,1,2,1,-706,2,1,1,4,3,0,1
35630,2,142,43,5,5,2,3,1,10,2,1,1,2,3,0,0
35635,1,157,34,5,11,2,2,1,1445,2,2,3,2,2,0,1
35636,2,145,56,3,2,2,2,1,1459,2,1,3,2,4,0,1
35637,1,191,25,3,10,3,2,1,58,2,1,1,3,1,0,1
35638,1,491,39,4,1,3,2,1,2727,2,1,4,4,2,1,0
35639,1,41,50,3,5,2,3,1,465,2,1,2,1,4,0,1
35640,1,253,33,5,2,2,1,1,285,2,2,2,3,1,0,1
35641,1,440,43,3,2,2,2,1,0,2,1,1,4,3,0,1
35643,1,104,39,4,1,3,2,1,3197,2,1,4,2,2,0,0
35646,1,795,31,3,7,3,4,1,8277,2,1,4,4,1,0,0
35647,1,11,34,6,11,3,2,1,271,2,1,2,1,2,0,1
35648,1,165,57,4,6,1,2,1,1197,2,1,3,2,4,0,1
35649,1,80,37,5,2,2,1,1,140,2,1,2,1,2,0,1
35651,1,39,42,4,5,1,3,1,415,2,1,2,1,3,0,1
35652,1,85,29,5,1,1,2,1,1027,1,2,3,1,1,0,1
35653,1,33,42,3,1,3,2,1,-173,2,2,1,1,3,0,1
35656,1,298,53,6,10,1,4,1,731,2,1,3,3,4,0,1
35657,1,266,37,1,10,2,2,1,1876,2,1,4,3,2,0,1
35658,1,95,33,6,10,3,2,1,4426,2,1,4,1,1,0,1
35659,1,76,48,4,5,3,3,1,0,2,2,1,1,3,0,1
35662,1,113,45,4,7,2,2,1,307,2,1,2,2,3,0,1
35663,1,440,39,6,5,2,3,1,4091,2,1,4,4,2,0,0
35664,1,126,32,4,10,2,2,1,65,2,1,1,2,1,0,0
35665,1,380,40,4,7,2,2,1,194,2,2,2,4,3,0,1
35666,1,65,57,7,8,2,2,1,79,2,1,1,1,4,0,1
35667,1,38,45,4,1,3,2,1,0,2,1,1,1,3,0,1
35668,1,114,45,2,8,2,2,1,895,2,1,3,2,3,0,1
35670,1,157,46,5,5,2,2,1,202,2,1,2,2,3,0,1
35671,1,1022,56,5,1,1,4,1,917,2,1,3,4,4,0,1
35672,1,293,56,4,10,2,2,1,2690,2,1,4,3,4,0,0
35673,1,225,40,5,2,1,1,1,83,2,1,1,3,3,0,0
35674,1,106,34,4,10,2,2,1,1435,2,1,3,2,2,0,1
35675,1,84,38,1,2,3,1,1,0,2,2,1,1,2,0,1
35676,1,174,33,7,2,2,1,1,0,1,1,1,2,1,0,1
35677,1,72,41,6,5,2,3,1,-5,2,1,1,1,3,0,1
35678,1,7,43,3,2,2,2,1,2,2,2,1,1,3,0,1
35679,1,105,43,5,10,2,2,1,-384,2,2,1,2,3,0,1
35681,1,206,33,4,10,2,3,1,0,2,1,1,3,1,0,1
35683,1,285,34,7,5,3,3,1,6913,2,1,4,3,2,0,1
35684,1,63,59,3,7,2,3,1,7252,2,1,4,1,4,0,1
35685,1,132,39,6,8,2,2,1,116,2,1,2,2,2,0,1
35686,1,213,42,4,2,1,1,1,33,2,1,1,3,3,0,0
35687,1,475,30,6,2,2,2,1,226,2,1,2,4,1,0,1
35688,1,94,31,5,10,3,2,1,123,2,1,2,1,1,0,0
35689,1,763,23,3,10,3,2,1,5,2,1,1,4,1,1,0
35692,1,198,31,6,10,3,2,1,803,2,1,3,3,1,0,1
35693,1,247,39,7,1,3,2,1,2285,2,1,4,3,2,0,1
35694,1,122,56,3,5,2,3,1,85,2,1,2,2,4,0,1
35696,1,65,31,2,11,1,2,1,1330,2,1,3,1,1,0,1
35697,1,279,41,2,2,1,2,1,-319,2,1,1,3,3,0,1
35699,1,130,32,5,11,3,2,1,869,2,1,3,2,1,0,0
35700,2,63,34,4,5,3,3,1,256,2,1,2,1,2,0,1
35701,1,77,32,4,10,2,2,1,0,2,1,1,1,1,0,0
35702,1,171,55,1,8,2,2,1,284,2,1,2,2,4,0,1
35703,1,265,35,4,2,2,1,1,0,2,1,1,3,2,0,1
35704,1,17,30,6,10,2,2,1,5,2,1,1,1,1,0,1
35706,1,163,57,7,10,2,2,1,33,2,1,1,2,4,0,0
35707,1,208,48,3,5,1,3,1,364,1,1,2,3,3,0,0
35708,1,74,51,2,1,1,2,1,86,2,1,2,1,4,0,1
35709,1,49,58,4,10,2,2,1,1105,2,1,3,1,4,0,1
35710,1,208,36,6,1,3,2,1,588,2,1,3,3,2,0,0
35711,1,70,40,4,5,3,1,1,301,2,1,2,1,3,0,1
35712,1,103,54,2,3,2,4,1,22,2,1,1,1,4,0,1
35713,1,302,35,6,2,2,2,1,181,2,1,2,3,2,0,0
35714,1,103,31,4,10,3,2,1,-492,2,1,1,1,1,0,1
35715,1,75,38,2,3,2,1,1,407,2,1,2,1,2,0,1
35716,1,97,48,6,2,2,2,1,2086,2,2,4,1,3,0,1
35717,1,14,48,4,5,1,3,1,98,2,1,2,1,3,0,1
35718,1,19,36,6,8,2,2,1,-212,2,2,1,1,2,0,1
35719,1,98,31,5,2,2,2,1,9,2,1,1,1,1,0,1
35721,1,307,46,2,6,2,2,1,2786,1,1,4,3,3,0,0
35723,1,182,41,3,2,2,1,1,1660,2,2,4,3,3,0,1
35724,1,153,44,4,10,2,2,1,620,2,1,3,2,3,0,0
35725,1,389,46,3,2,2,1,1,10562,2,1,4,4,3,0,0
35726,1,153,39,5,2,2,2,1,199,2,2,2,2,2,0,0
35727,1,134,49,4,8,2,2,1,5000,2,2,4,2,4,0,1
35728,1,290,40,3,10,1,2,1,-190,2,1,1,3,3,0,1
35729,1,851,40,2,1,2,2,1,612,2,1,3,4,3,0,1
35730,1,295,27,2,2,2,2,1,16,1,1,1,3,1,0,0
35731,2,139,48,3,2,2,2,1,5905,2,1,4,2,3,0,1
35732,1,500,47,0,5,2,3,1,344,2,1,2,4,3,0,1
35733,1,704,57,7,1,2,2,1,6983,2,1,4,4,4,1,0
35734,1,168,36,5,2,2,2,1,86,2,1,2,2,2,0,1
35735,1,299,31,3,2,2,2,1,-221,2,2,1,3,1,0,1
35736,1,6,23,5,2,3,2,1,0,2,1,1,1,1,0,1
35737,1,318,32,1,2,3,1,1,2230,2,1,4,3,1,0,0
35738,1,291,27,1,7,3,2,1,27,2,1,1,3,1,0,0
35739,2,833,46,6,2,2,4,1,979,2,1,3,4,3,1,0
35741,1,113,36,2,2,2,2,1,0,2,1,1,2,2,0,1
35742,1,130,43,5,5,2,3,1,569,2,1,3,2,3,0,1
35744,1,80,40,4,5,2,2,1,474,2,1,2,1,3,0,1
35745,1,52,38,4,1,1,2,1,999,2,2,3,1,2,0,0
35746,1,346,36,7,8,2,2,1,0,2,1,1,4,2,0,0
35747,1,813,49,5,5,2,3,1,1524,2,1,3,4,4,1,0
35748,1,47,32,5,1,2,2,1,-5,1,1,1,1,1,0,1
35749,1,612,48,3,5,2,4,1,0,2,1,1,4,3,0,0
35750,1,1014,56,4,2,2,1,1,-135,2,1,1,4,4,0,1
35751,1,144,47,2,2,2,2,1,308,2,1,2,2,3,0,1
35752,1,498,51,4,5,1,2,1,-41,2,1,1,4,4,0,1
35753,1,232,40,1,5,2,3,1,0,2,1,1,3,3,0,1
35754,1,203,50,6,2,1,2,1,-513,2,1,1,3,4,0,1
35755,1,268,37,2,10,1,2,1,305,2,1,2,3,2,0,0
35757,1,364,44,5,10,2,2,1,264,2,2,2,4,3,0,1
35759,1,212,33,4,5,1,3,1,0,2,1,1,3,1,0,0
35760,1,49,48,2,1,2,2,1,1315,1,2,3,1,3,0,0
35762,1,50,31,1,5,3,2,1,1267,2,1,3,1,1,0,0
35763,1,763,53,6,10,2,4,1,294,2,1,2,4,4,0,1
35764,1,134,51,5,2,1,2,1,236,2,1,2,2,4,0,1
35765,1,343,45,6,8,2,2,1,1130,2,1,3,4,3,0,1
35766,1,120,43,4,8,2,2,1,206,2,1,2,2,3,0,0
35767,1,191,38,6,1,1,2,1,300,2,1,2,3,2,0,0
35768,1,239,41,4,6,3,1,1,0,1,1,1,3,3,0,1
35769,1,111,29,4,10,3,2,1,181,2,1,2,2,1,0,0
35770,1,114,37,5,2,3,2,1,209,2,1,2,2,2,0,1
35771,1,92,50,1,10,2,4,1,-334,2,1,1,1,4,0,0
35772,1,43,49,3,8,3,2,1,2191,2,1,4,1,4,0,1
35773,1,88,42,4,5,2,3,1,0,2,1,1,1,3,0,1
35774,2,301,52,4,2,2,4,1,38,1,1,1,3,4,0,1
35775,1,87,33,6,2,3,2,1,2238,2,1,4,1,1,0,0
35776,1,36,29,6,10,2,2,1,1859,2,1,4,1,1,0,1
35777,2,330,40,2,7,1,3,1,5403,2,1,4,4,3,0,1
35780,1,39,36,2,8,2,2,1,160,2,1,2,1,2,0,1
35782,1,144,28,5,1,3,2,1,-327,2,1,1,2,1,0,1
35783,2,91,36,5,2,2,2,1,0,2,1,1,1,2,0,0
35784,1,525,37,4,2,2,2,1,4248,2,1,4,4,2,0,1
35785,1,99,46,4,5,2,2,1,1277,1,1,3,1,3,0,0
35786,1,127,39,4,2,2,2,1,-228,2,1,1,2,2,0,1
35787,1,501,32,3,2,2,2,1,387,2,1,2,4,1,1,1
35788,1,105,44,4,1,2,2,2,-237,2,1,1,2,3,0,1
35789,1,414,44,5,2,2,2,1,1562,2,2,3,4,3,0,1
35791,1,318,37,5,2,2,1,1,469,2,1,2,3,2,0,1
35792,1,606,29,6,5,3,3,1,3536,2,1,4,4,1,1,1
35793,1,191,28,5,2,3,2,1,0,2,1,1,3,1,0,1
35794,1,374,39,3,1,2,1,1,516,2,1,2,4,2,0,1
35796,1,139,29,4,2,3,2,1,272,2,1,2,2,1,0,1
35797,1,237,35,3,2,3,2,1,0,2,1,1,3,2,0,1
35798,1,145,33,4,5,2,3,1,131,2,1,2,2,1,0,1
35799,1,136,34,5,10,1,2,1,158,2,1,2,2,2,0,1
35801,1,92,37,6,5,2,3,1,7924,2,1,4,1,2,0,0
35804,1,197,35,2,8,2,2,1,81,2,2,1,3,2,0,0
35806,1,579,42,7,5,2,3,1,5,2,1,1,4,3,1,0
35810,1,171,41,2,2,2,1,1,0,2,1,1,2,3,0,1
35811,1,478,52,4,2,2,2,1,433,2,1,2,4,4,0,0
35812,2,75,47,4,8,2,2,1,883,2,1,3,1,3,0,0
35813,1,120,46,3,2,3,2,1,0,2,1,1,2,3,0,1
35814,1,326,37,5,2,1,2,1,742,2,1,3,4,2,0,1
35815,1,1080,47,6,2,1,1,1,701,2,2,3,4,3,1,1
35819,1,159,52,3,8,2,2,1,900,2,1,3,2,4,0,0
35820,1,94,37,6,5,3,3,1,385,2,1,2,1,2,0,1
35821,1,308,36,5,5,2,3,1,0,2,1,1,3,2,1,1
35822,1,763,33,4,1,1,2,1,342,2,1,2,4,1,1,1
35823,1,140,43,4,8,2,1,1,667,2,1,3,2,3,0,0
35824,1,132,26,2,5,3,3,1,1119,2,1,3,2,1,0,1
35825,1,261,42,6,1,2,2,1,3813,2,1,4,3,3,0,1
35826,1,66,37,4,10,2,4,1,102,2,2,2,1,2,0,0
35828,1,197,41,3,10,1,2,1,123,2,2,2,3,3,0,0
35830,1,157,45,4,2,2,2,1,287,2,1,2,2,3,0,1
35831,1,520,41,4,8,2,2,1,1997,2,1,4,4,3,0,1
35832,1,451,32,4,2,2,2,1,414,2,1,2,4,1,0,1
35836,1,301,50,3,2,2,2,1,-30,2,1,1,3,4,0,1
35837,1,662,57,6,5,2,3,1,965,2,2,3,4,4,1,0
35838,2,101,49,3,2,2,2,1,1003,2,2,3,1,4,0,1
35839,1,248,34,5,10,3,2,1,312,2,1,2,3,2,0,0
35841,1,18,42,2,2,2,1,1,300,2,1,2,1,3,0,1
35843,1,82,32,6,2,2,1,1,0,2,2,1,1,1,0,0
35844,1,207,50,4,5,3,3,1,824,2,1,3,3,4,0,1
35845,1,53,54,6,6,1,2,1,1724,2,2,4,1,4,0,1
35846,1,568,36,5,10,3,3,1,1119,2,1,3,4,2,1,0
35848,1,255,48,4,8,2,2,1,1501,2,1,3,3,3,0,1
35850,1,306,46,5,10,1,2,1,0,2,2,1,3,3,0,0
35851,1,198,43,3,8,3,2,1,77,2,1,1,3,3,0,1
35852,1,579,40,6,1,3,1,1,2291,1,1,4,4,3,0,1
35853,2,185,42,4,5,2,3,1,-1,2,2,1,3,3,0,1
35855,1,1448,53,4,10,3,3,1,215,2,1,2,4,4,1,0
35857,1,69,40,3,10,3,2,1,334,2,1,2,1,3,0,1
35858,1,155,43,5,8,1,2,1,364,2,1,2,2,3,0,1
35859,1,142,34,6,10,1,2,1,57,1,1,1,2,2,0,1
35862,1,728,56,3,2,1,1,1,-10,2,2,1,4,4,1,0
35863,1,171,36,4,2,2,2,1,0,2,1,1,2,2,0,1
